Positionsdatenaufzeichnung: 
die Positionsdaten werden als Schritt sowie absolut angegeben
die Abtastzeit wird selbständig eingelesen


Die Zeit wird vom Zeitpunkt des Starts gemessen
-----------------------------------------------------------------------

Zeitpunkt: 0ms, Schritt: 0, Distanz: 0.0mm
Zeitpunkt: 6900ms, Schritt: -11367, Distanz: 3268.0125mm
Zeitpunkt: 6920ms, Schritt: -11402, Distanz: 3278.075mm
Zeitpunkt: 6940ms, Schritt: -11471, Distanz: 3297.9125mm
Zeitpunkt: 6960ms, Schritt: -11471, Distanz: 3297.9125mm
Zeitpunkt: 6980ms, Schritt: -11505, Distanz: 3307.6874999999995mm
Zeitpunkt: 7000ms, Schritt: -11573, Distanz: 3327.2374999999997mm
Zeitpunkt: 7020ms, Schritt: -11573, Distanz: 3327.2374999999997mm
Zeitpunkt: 7040ms, Schritt: -11606, Distanz: 3336.725mm
Zeitpunkt: 7060ms, Schritt: -11671, Distanz: 3355.4125mm
Zeitpunkt: 7080ms, Schritt: -11671, Distanz: 3355.4125mm
Zeitpunkt: 7100ms, Schritt: -11703, Distanz: 3364.6124999999997mm
Zeitpunkt: 7120ms, Schritt: -11767, Distanz: 3383.0125mm
Zeitpunkt: 7140ms, Schritt: -11767, Distanz: 3383.0125mm
Zeitpunkt: 7160ms, Schritt: -11798, Distanz: 3391.9249999999997mm
Zeitpunkt: 7180ms, Schritt: -11859, Distanz: 3409.4624999999996mm
Zeitpunkt: 7200ms, Schritt: -11859, Distanz: 3409.4624999999996mm
Zeitpunkt: 7220ms, Schritt: -11889, Distanz: 3418.0874999999996mm
Zeitpunkt: 7240ms, Schritt: -11918, Distanz: 3426.4249999999997mm
Zeitpunkt: 7260ms, Schritt: -11976, Distanz: 3443.1mm
Zeitpunkt: 7280ms, Schritt: -11976, Distanz: 3443.1mm
Zeitpunkt: 7300ms, Schritt: -12005, Distanz: 3451.4374999999995mm
Zeitpunkt: 7320ms, Schritt: -12060, Distanz: 3467.2499999999995mm
Zeitpunkt: 7340ms, Schritt: -12060, Distanz: 3467.2499999999995mm
Zeitpunkt: 7360ms, Schritt: -12087, Distanz: 3475.0125mm
Zeitpunkt: 7380ms, Schritt: -12113, Distanz: 3482.4874999999997mm
Zeitpunkt: 7400ms, Schritt: -12165, Distanz: 3497.4374999999995mm
Zeitpunkt: 7420ms, Schritt: -12165, Distanz: 3497.4374999999995mm
Zeitpunkt: 7440ms, Schritt: -12190, Distanz: 3504.6249999999995mm
Zeitpunkt: 7460ms, Schritt: -12239, Distanz: 3518.7124999999996mm
Zeitpunkt: 7480ms, Schritt: -12239, Distanz: 3518.7124999999996mm
Zeitpunkt: 7500ms, Schritt: -12262, Distanz: 3525.325mm
Zeitpunkt: 7520ms, Schritt: -12285, Distanz: 3531.9374999999995mm
Zeitpunkt: 7540ms, Schritt: -12330, Distanz: 3544.8749999999995mm
Zeitpunkt: 7560ms, Schritt: -12330, Distanz: 3544.8749999999995mm
Zeitpunkt: 7580ms, Schritt: -12352, Distanz: 3551.2mm
Zeitpunkt: 7600ms, Schritt: -12393, Distanz: 3562.9874999999997mm
Zeitpunkt: 7620ms, Schritt: -12393, Distanz: 3562.9874999999997mm
Zeitpunkt: 7640ms, Schritt: -12413, Distanz: 3568.7374999999997mm
Zeitpunkt: 7660ms, Schritt: -12451, Distanz: 3579.6625mm
Zeitpunkt: 7680ms, Schritt: -12451, Distanz: 3579.6625mm
Zeitpunkt: 7700ms, Schritt: -12469, Distanz: 3584.8374999999996mm
Zeitpunkt: 7720ms, Schritt: -12486, Distanz: 3589.725mm
Zeitpunkt: 7740ms, Schritt: -12520, Distanz: 3599.4999999999995mm
Zeitpunkt: 7760ms, Schritt: -12520, Distanz: 3599.4999999999995mm
Zeitpunkt: 7780ms, Schritt: -12536, Distanz: 3604.1mm
Zeitpunkt: 7800ms, Schritt: -12567, Distanz: 3613.0125mm
Zeitpunkt: 7820ms, Schritt: -12567, Distanz: 3613.0125mm
Zeitpunkt: 7840ms, Schritt: -12581, Distanz: 3617.0375mm
Zeitpunkt: 7860ms, Schritt: -12609, Distanz: 3625.0874999999996mm
Zeitpunkt: 7880ms, Schritt: -12609, Distanz: 3625.0874999999996mm
Zeitpunkt: 7900ms, Schritt: -12622, Distanz: 3628.825mm
Zeitpunkt: 7920ms, Schritt: -12635, Distanz: 3632.5624999999995mm
Zeitpunkt: 7940ms, Schritt: -12659, Distanz: 3639.4624999999996mm
Zeitpunkt: 7960ms, Schritt: -12659, Distanz: 3639.4624999999996mm
Zeitpunkt: 7980ms, Schritt: -12671, Distanz: 3642.9125mm
Zeitpunkt: 8000ms, Schritt: -12692, Distanz: 3648.95mm
Zeitpunkt: 8020ms, Schritt: -12692, Distanz: 3648.95mm
Zeitpunkt: 8040ms, Schritt: -12702, Distanz: 3651.825mm
Zeitpunkt: 8060ms, Schritt: -12722, Distanz: 3657.575mm
Zeitpunkt: 8080ms, Schritt: -12722, Distanz: 3657.575mm
Zeitpunkt: 8100ms, Schritt: -12731, Distanz: 3660.1625mm
Zeitpunkt: 8120ms, Schritt: -12739, Distanz: 3662.4624999999996mm
Zeitpunkt: 8140ms, Schritt: -12755, Distanz: 3667.0624999999995mm
Zeitpunkt: 8160ms, Schritt: -12763, Distanz: 3669.3624999999997mm
Zeitpunkt: 8180ms, Schritt: -12777, Distanz: 3673.3875mm
Zeitpunkt: 8200ms, Schritt: -12777, Distanz: 3673.3875mm
Zeitpunkt: 8220ms, Schritt: -12784, Distanz: 3675.3999999999996mm
Zeitpunkt: 8240ms, Schritt: -12790, Distanz: 3677.1249999999995mm
Zeitpunkt: 8260ms, Schritt: -12802, Distanz: 3680.575mm
Zeitpunkt: 8280ms, Schritt: -12802, Distanz: 3680.575mm
Zeitpunkt: 8300ms, Schritt: -12807, Distanz: 3682.0125mm
Zeitpunkt: 8320ms, Schritt: -12817, Distanz: 3684.8875mm
Zeitpunkt: 8340ms, Schritt: -12817, Distanz: 3684.8875mm
Zeitpunkt: 8360ms, Schritt: -12821, Distanz: 3686.0375mm
Zeitpunkt: 8380ms, Schritt: -12829, Distanz: 3688.3374999999996mm
Zeitpunkt: 8400ms, Schritt: -12829, Distanz: 3688.3374999999996mm
Zeitpunkt: 8420ms, Schritt: -12833, Distanz: 3689.4874999999997mm
Zeitpunkt: 8440ms, Schritt: -12837, Distanz: 3690.6375mm
Zeitpunkt: 8460ms, Schritt: -12843, Distanz: 3692.3624999999997mm
Zeitpunkt: 8480ms, Schritt: -12843, Distanz: 3692.3624999999997mm
Zeitpunkt: 8500ms, Schritt: -12846, Distanz: 3693.225mm
Zeitpunkt: 8520ms, Schritt: -12848, Distanz: 3693.7999999999997mm
Zeitpunkt: 8540ms, Schritt: -12853, Distanz: 3695.2374999999997mm
Zeitpunkt: 8560ms, Schritt: -12853, Distanz: 3695.2374999999997mm
Zeitpunkt: 8580ms, Schritt: -12855, Distanz: 3695.8124999999995mm
Zeitpunkt: 8600ms, Schritt: -12859, Distanz: 3696.9624999999996mm
Zeitpunkt: 8620ms, Schritt: -12859, Distanz: 3696.9624999999996mm
Zeitpunkt: 8640ms, Schritt: -12860, Distanz: 3697.2499999999995mm
Zeitpunkt: 8660ms, Schritt: -12863, Distanz: 3698.1124999999997mm
Zeitpunkt: 8680ms, Schritt: -12863, Distanz: 3698.1124999999997mm
Zeitpunkt: 8700ms, Schritt: -12864, Distanz: 3698.3999999999996mm
Zeitpunkt: 8720ms, Schritt: -12865, Distanz: 3698.6874999999995mm
Zeitpunkt: 8740ms, Schritt: -12866, Distanz: 3698.975mm
Zeitpunkt: 8760ms, Schritt: -12866, Distanz: 3698.975mm
Zeitpunkt: 8780ms, Schritt: -12867, Distanz: 3699.2625mm
Zeitpunkt: 8800ms, Schritt: -12868, Distanz: 3699.5499999999997mm
Zeitpunkt: 8820ms, Schritt: -12868, Distanz: 3699.5499999999997mm
Zeitpunkt: 8840ms, Schritt: -12868, Distanz: 3699.5499999999997mm
Zeitpunkt: 8860ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 8880ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 8900ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 8920ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 8940ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 8960ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 8980ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9000ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9020ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9040ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9060ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9080ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9100ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9120ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9140ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9160ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9180ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9200ms, Schritt: -12869, Distanz: 3699.8374999999996mm
Zeitpunkt: 9220ms, Schritt: -12868, Distanz: 3699.5499999999997mm
Zeitpunkt: 9240ms, Schritt: -12868, Distanz: 3699.5499999999997mm
Zeitpunkt: 9260ms, Schritt: -12868, Distanz: 3699.5499999999997mm
Zeitpunkt: 9280ms, Schritt: -12867, Distanz: 3699.2625mm
Zeitpunkt: 9300ms, Schritt: -12866, Distanz: 3698.975mm
Zeitpunkt: 9320ms, Schritt: -12864, Distanz: 3698.3999999999996mm
Zeitpunkt: 9340ms, Schritt: -12864, Distanz: 3698.3999999999996mm
Zeitpunkt: 9360ms, Schritt: -12863, Distanz: 3698.1124999999997mm
Zeitpunkt: 9380ms, Schritt: -12860, Distanz: 3697.2499999999995mm
Zeitpunkt: 9400ms, Schritt: -12860, Distanz: 3697.2499999999995mm
Zeitpunkt: 9420ms, Schritt: -12858, Distanz: 3696.6749999999997mm
Zeitpunkt: 9440ms, Schritt: -12857, Distanz: 3696.3875mm
Zeitpunkt: 9460ms, Schritt: -12853, Distanz: 3695.2374999999997mm
Zeitpunkt: 9480ms, Schritt: -12853, Distanz: 3695.2374999999997mm
Zeitpunkt: 9500ms, Schritt: -12850, Distanz: 3694.3749999999995mm
Zeitpunkt: 9520ms, Schritt: -12845, Distanz: 3692.9374999999995mm
Zeitpunkt: 9540ms, Schritt: -12845, Distanz: 3692.9374999999995mm
Zeitpunkt: 9560ms, Schritt: -12842, Distanz: 3692.075mm
Zeitpunkt: 9580ms, Schritt: -12839, Distanz: 3691.2124999999996mm
Zeitpunkt: 9600ms, Schritt: -12832, Distanz: 3689.2mm
Zeitpunkt: 9620ms, Schritt: -12832, Distanz: 3689.2mm
Zeitpunkt: 9640ms, Schritt: -12829, Distanz: 3688.3374999999996mm
Zeitpunkt: 9660ms, Schritt: -12820, Distanz: 3685.7499999999995mm
Zeitpunkt: 9680ms, Schritt: -12820, Distanz: 3685.7499999999995mm
Zeitpunkt: 9700ms, Schritt: -12816, Distanz: 3684.6mm
Zeitpunkt: 9720ms, Schritt: -12806, Distanz: 3681.725mm
Zeitpunkt: 9740ms, Schritt: -12806, Distanz: 3681.725mm
Zeitpunkt: 9760ms, Schritt: -12800, Distanz: 3679.9999999999995mm
Zeitpunkt: 9780ms, Schritt: -12789, Distanz: 3676.8374999999996mm
Zeitpunkt: 9800ms, Schritt: -12789, Distanz: 3676.8374999999996mm
Zeitpunkt: 9820ms, Schritt: -12782, Distanz: 3674.825mm
Zeitpunkt: 9840ms, Schritt: -12776, Distanz: 3673.1mm
Zeitpunkt: 9860ms, Schritt: -12762, Distanz: 3669.075mm
Zeitpunkt: 9880ms, Schritt: -12762, Distanz: 3669.075mm
Zeitpunkt: 9900ms, Schritt: -12754, Distanz: 3666.7749999999996mm
Zeitpunkt: 9920ms, Schritt: -12738, Distanz: 3662.1749999999997mm
Zeitpunkt: 9940ms, Schritt: -12738, Distanz: 3662.1749999999997mm
Zeitpunkt: 9960ms, Schritt: -12729, Distanz: 3659.5874999999996mm
Zeitpunkt: 9980ms, Schritt: -12720, Distanz: 3656.9999999999995mm
Zeitpunkt: 10000ms, Schritt: -12700, Distanz: 3651.2499999999995mm
Zeitpunkt: 10020ms, Schritt: -12700, Distanz: 3651.2499999999995mm
Zeitpunkt: 10040ms, Schritt: -12690, Distanz: 3648.3749999999995mm
Zeitpunkt: 10060ms, Schritt: -12668, Distanz: 3642.0499999999997mm
Zeitpunkt: 10080ms, Schritt: -12668, Distanz: 3642.0499999999997mm
Zeitpunkt: 10100ms, Schritt: -12657, Distanz: 3638.8875mm
Zeitpunkt: 10120ms, Schritt: -12645, Distanz: 3635.4374999999995mm
Zeitpunkt: 10140ms, Schritt: -12620, Distanz: 3628.2499999999995mm
Zeitpunkt: 10160ms, Schritt: -12620, Distanz: 3628.2499999999995mm
Zeitpunkt: 10180ms, Schritt: -12606, Distanz: 3624.225mm
Zeitpunkt: 10200ms, Schritt: -12578, Distanz: 3616.1749999999997mm
Zeitpunkt: 10220ms, Schritt: -12578, Distanz: 3616.1749999999997mm
Zeitpunkt: 10240ms, Schritt: -12564, Distanz: 3612.1499999999996mm
Zeitpunkt: 10260ms, Schritt: -12533, Distanz: 3603.2374999999997mm
Zeitpunkt: 10280ms, Schritt: -12533, Distanz: 3603.2374999999997mm
Zeitpunkt: 10300ms, Schritt: -12517, Distanz: 3598.6375mm
Zeitpunkt: 10320ms, Schritt: -12500, Distanz: 3593.7499999999995mm
Zeitpunkt: 10340ms, Schritt: -12465, Distanz: 3583.6874999999995mm
Zeitpunkt: 10360ms, Schritt: -12465, Distanz: 3583.6874999999995mm
Zeitpunkt: 10380ms, Schritt: -12447, Distanz: 3578.5125mm
Zeitpunkt: 10400ms, Schritt: -12409, Distanz: 3567.5874999999996mm
Zeitpunkt: 10420ms, Schritt: -12409, Distanz: 3567.5874999999996mm
Zeitpunkt: 10440ms, Schritt: -12389, Distanz: 3561.8374999999996mm
Zeitpunkt: 10460ms, Schritt: -12368, Distanz: 3555.7999999999997mm
Zeitpunkt: 10480ms, Schritt: -12326, Distanz: 3543.725mm
Zeitpunkt: 10500ms, Schritt: -12326, Distanz: 3543.725mm
Zeitpunkt: 10520ms, Schritt: -12304, Distanz: 3537.3999999999996mm
Zeitpunkt: 10540ms, Schritt: -12258, Distanz: 3524.1749999999997mm
Zeitpunkt: 10560ms, Schritt: -12258, Distanz: 3524.1749999999997mm
Zeitpunkt: 10580ms, Schritt: -12234, Distanz: 3517.2749999999996mm
Zeitpunkt: 10600ms, Schritt: -12186, Distanz: 3503.475mm
Zeitpunkt: 10620ms, Schritt: -12186, Distanz: 3503.475mm
Zeitpunkt: 10640ms, Schritt: -12160, Distanz: 3495.9999999999995mm
Zeitpunkt: 10660ms, Schritt: -12135, Distanz: 3488.8124999999995mm
Zeitpunkt: 10680ms, Schritt: -12082, Distanz: 3473.575mm
Zeitpunkt: 10700ms, Schritt: -12082, Distanz: 3473.575mm
Zeitpunkt: 10720ms, Schritt: -12055, Distanz: 3465.8124999999995mm
Zeitpunkt: 10740ms, Schritt: -12000, Distanz: 3449.9999999999995mm
Zeitpunkt: 10760ms, Schritt: -12000, Distanz: 3449.9999999999995mm
Zeitpunkt: 10780ms, Schritt: -11972, Distanz: 3441.95mm
Zeitpunkt: 10800ms, Schritt: -11914, Distanz: 3425.2749999999996mm
Zeitpunkt: 10820ms, Schritt: -11914, Distanz: 3425.2749999999996mm
Zeitpunkt: 10840ms, Schritt: -11884, Distanz: 3416.6499999999996mm
Zeitpunkt: 10860ms, Schritt: -11854, Distanz: 3408.0249999999996mm
Zeitpunkt: 10880ms, Schritt: -11793, Distanz: 3390.4874999999997mm
Zeitpunkt: 10900ms, Schritt: -11793, Distanz: 3390.4874999999997mm
Zeitpunkt: 10920ms, Schritt: -11762, Distanz: 3381.575mm
Zeitpunkt: 10940ms, Schritt: -11699, Distanz: 3363.4624999999996mm
Zeitpunkt: 10960ms, Schritt: -11667, Distanz: 3354.2625mm
Zeitpunkt: 10980ms, Schritt: -11601, Distanz: 3335.2875mm
Zeitpunkt: 11000ms, Schritt: -11601, Distanz: 3335.2875mm
Zeitpunkt: 11020ms, Schritt: -11568, Distanz: 3325.7999999999997mm
Zeitpunkt: 11040ms, Schritt: -11535, Distanz: 3316.3124999999995mm
Zeitpunkt: 11060ms, Schritt: -11467, Distanz: 3296.7625mm
Zeitpunkt: 11080ms, Schritt: -11467, Distanz: 3296.7625mm
Zeitpunkt: 11100ms, Schritt: -11432, Distanz: 3286.7mm
Zeitpunkt: 11120ms, Schritt: -11397, Distanz: 3276.6375mm
Zeitpunkt: 11140ms, Schritt: -11327, Distanz: 3256.5125mm
Zeitpunkt: 11160ms, Schritt: -11327, Distanz: 3256.5125mm
Zeitpunkt: 11180ms, Schritt: -11292, Distanz: 3246.45mm
Zeitpunkt: 11200ms, Schritt: -11256, Distanz: 3236.1mm
Zeitpunkt: 11220ms, Schritt: -11183, Distanz: 3215.1124999999997mm
Zeitpunkt: 11240ms, Schritt: -11183, Distanz: 3215.1124999999997mm
Zeitpunkt: 11260ms, Schritt: -11147, Distanz: 3204.7625mm
Zeitpunkt: 11280ms, Schritt: -11110, Distanz: 3194.1249999999995mm
Zeitpunkt: 11300ms, Schritt: -11036, Distanz: 3172.85mm
Zeitpunkt: 11320ms, Schritt: -11036, Distanz: 3172.85mm
Zeitpunkt: 11340ms, Schritt: -10998, Distanz: 3161.9249999999997mm
Zeitpunkt: 11360ms, Schritt: -10961, Distanz: 3151.2875mm
Zeitpunkt: 11380ms, Schritt: -10885, Distanz: 3129.4374999999995mm
Zeitpunkt: 11400ms, Schritt: -10885, Distanz: 3129.4374999999995mm
Zeitpunkt: 11420ms, Schritt: -10847, Distanz: 3118.5125mm
Zeitpunkt: 11440ms, Schritt: -10809, Distanz: 3107.5874999999996mm
Zeitpunkt: 11460ms, Schritt: -10731, Distanz: 3085.1625mm
Zeitpunkt: 11480ms, Schritt: -10731, Distanz: 3085.1625mm
Zeitpunkt: 11500ms, Schritt: -10692, Distanz: 3073.95mm
Zeitpunkt: 11520ms, Schritt: -10614, Distanz: 3051.5249999999996mm
Zeitpunkt: 11540ms, Schritt: -10614, Distanz: 3051.5249999999996mm
Zeitpunkt: 11560ms, Schritt: -10575, Distanz: 3040.3124999999995mm
Zeitpunkt: 11580ms, Schritt: -10536, Distanz: 3029.1mm
Zeitpunkt: 11600ms, Schritt: -10457, Distanz: 3006.3875mm
Zeitpunkt: 11620ms, Schritt: -10457, Distanz: 3006.3875mm
Zeitpunkt: 11640ms, Schritt: -10418, Distanz: 2995.1749999999997mm
Zeitpunkt: 11660ms, Schritt: -10339, Distanz: 2972.4624999999996mm
Zeitpunkt: 11680ms, Schritt: -10339, Distanz: 2972.4624999999996mm
Zeitpunkt: 11700ms, Schritt: -10299, Distanz: 2960.9624999999996mm
Zeitpunkt: 11720ms, Schritt: -10219, Distanz: 2937.9624999999996mm
Zeitpunkt: 11740ms, Schritt: -10219, Distanz: 2937.9624999999996mm
Zeitpunkt: 11760ms, Schritt: -10179, Distanz: 2926.4624999999996mm
Zeitpunkt: 11780ms, Schritt: -10100, Distanz: 2903.75mm
Zeitpunkt: 11800ms, Schritt: -10100, Distanz: 2903.75mm
Zeitpunkt: 11820ms, Schritt: -10060, Distanz: 2892.25mm
Zeitpunkt: 11840ms, Schritt: -10020, Distanz: 2880.75mm
Zeitpunkt: 11860ms, Schritt: -9940, Distanz: 2857.75mm
Zeitpunkt: 11880ms, Schritt: -9940, Distanz: 2857.75mm
Zeitpunkt: 11900ms, Schritt: -9900, Distanz: 2846.25mm
Zeitpunkt: 11920ms, Schritt: -9820, Distanz: 2823.25mm
Zeitpunkt: 11940ms, Schritt: -9820, Distanz: 2823.25mm
Zeitpunkt: 11960ms, Schritt: -9780, Distanz: 2811.75mm
Zeitpunkt: 11980ms, Schritt: -9700, Distanz: 2788.75mm
Zeitpunkt: 12000ms, Schritt: -9700, Distanz: 2788.75mm
Zeitpunkt: 12020ms, Schritt: -9620, Distanz: 2765.75mm
Zeitpunkt: 12040ms, Schritt: -9540, Distanz: 2742.75mm
Zeitpunkt: 12060ms, Schritt: -9540, Distanz: 2742.75mm
Zeitpunkt: 12080ms, Schritt: -9501, Distanz: 2731.5375mm
Zeitpunkt: 12100ms, Schritt: -9460, Distanz: 2719.75mm
Zeitpunkt: 12120ms, Schritt: -9380, Distanz: 2696.75mm
Zeitpunkt: 12140ms, Schritt: -9380, Distanz: 2696.75mm
Zeitpunkt: 12160ms, Schritt: -9340, Distanz: 2685.25mm
Zeitpunkt: 12180ms, Schritt: -9261, Distanz: 2662.5375mm
Zeitpunkt: 12200ms, Schritt: -9261, Distanz: 2662.5375mm
Zeitpunkt: 12220ms, Schritt: -9221, Distanz: 2651.0375mm
Zeitpunkt: 12240ms, Schritt: -9141, Distanz: 2628.0375mm
Zeitpunkt: 12260ms, Schritt: -9141, Distanz: 2628.0375mm
Zeitpunkt: 12280ms, Schritt: -9101, Distanz: 2616.5375mm
Zeitpunkt: 12300ms, Schritt: -9061, Distanz: 2605.0375mm
Zeitpunkt: 12320ms, Schritt: -8981, Distanz: 2582.0375mm
Zeitpunkt: 12340ms, Schritt: -8981, Distanz: 2582.0375mm
Zeitpunkt: 12360ms, Schritt: -8941, Distanz: 2570.5375mm
Zeitpunkt: 12380ms, Schritt: -8861, Distanz: 2547.5375mm
Zeitpunkt: 12400ms, Schritt: -8861, Distanz: 2547.5375mm
Zeitpunkt: 12420ms, Schritt: -8821, Distanz: 2536.0375mm
Zeitpunkt: 12440ms, Schritt: -8782, Distanz: 2524.825mm
Zeitpunkt: 12460ms, Schritt: -8702, Distanz: 2501.825mm
Zeitpunkt: 12480ms, Schritt: -8702, Distanz: 2501.825mm
Zeitpunkt: 12500ms, Schritt: -8662, Distanz: 2490.325mm
Zeitpunkt: 12520ms, Schritt: -8582, Distanz: 2467.325mm
Zeitpunkt: 12540ms, Schritt: -8582, Distanz: 2467.325mm
Zeitpunkt: 12560ms, Schritt: -8542, Distanz: 2455.825mm
Zeitpunkt: 12580ms, Schritt: -8462, Distanz: 2432.825mm
Zeitpunkt: 12600ms, Schritt: -8462, Distanz: 2432.825mm
Zeitpunkt: 12620ms, Schritt: -8423, Distanz: 2421.6124999999997mm
Zeitpunkt: 12640ms, Schritt: -8342, Distanz: 2398.325mm
Zeitpunkt: 12660ms, Schritt: -8342, Distanz: 2398.325mm
Zeitpunkt: 12680ms, Schritt: -8303, Distanz: 2387.1124999999997mm
Zeitpunkt: 12700ms, Schritt: -8263, Distanz: 2375.6124999999997mm
Zeitpunkt: 12720ms, Schritt: -8183, Distanz: 2352.6124999999997mm
Zeitpunkt: 12740ms, Schritt: -8183, Distanz: 2352.6124999999997mm
Zeitpunkt: 12760ms, Schritt: -8143, Distanz: 2341.1124999999997mm
Zeitpunkt: 12780ms, Schritt: -8064, Distanz: 2318.3999999999996mm
Zeitpunkt: 12800ms, Schritt: -8064, Distanz: 2318.3999999999996mm
Zeitpunkt: 12820ms, Schritt: -8024, Distanz: 2306.8999999999996mm
Zeitpunkt: 12840ms, Schritt: -7944, Distanz: 2283.8999999999996mm
Zeitpunkt: 12860ms, Schritt: -7944, Distanz: 2283.8999999999996mm
Zeitpunkt: 12880ms, Schritt: -7904, Distanz: 2272.3999999999996mm
Zeitpunkt: 12900ms, Schritt: -7824, Distanz: 2249.3999999999996mm
Zeitpunkt: 12920ms, Schritt: -7824, Distanz: 2249.3999999999996mm
Zeitpunkt: 12940ms, Schritt: -7784, Distanz: 2237.8999999999996mm
Zeitpunkt: 12960ms, Schritt: -7744, Distanz: 2226.3999999999996mm
Zeitpunkt: 12980ms, Schritt: -7664, Distanz: 2203.3999999999996mm
Zeitpunkt: 13000ms, Schritt: -7664, Distanz: 2203.3999999999996mm
Zeitpunkt: 13020ms, Schritt: -7624, Distanz: 2191.8999999999996mm
Zeitpunkt: 13040ms, Schritt: -7544, Distanz: 2168.8999999999996mm
Zeitpunkt: 13060ms, Schritt: -7544, Distanz: 2168.8999999999996mm
Zeitpunkt: 13080ms, Schritt: -7504, Distanz: 2157.3999999999996mm
Zeitpunkt: 13100ms, Schritt: -7424, Distanz: 2134.3999999999996mm
Zeitpunkt: 13120ms, Schritt: -7424, Distanz: 2134.3999999999996mm
Zeitpunkt: 13140ms, Schritt: -7385, Distanz: 2123.1875mm
Zeitpunkt: 13160ms, Schritt: -7305, Distanz: 2100.1875mm
Zeitpunkt: 13180ms, Schritt: -7305, Distanz: 2100.1875mm
Zeitpunkt: 13200ms, Schritt: -7265, Distanz: 2088.6875mm
Zeitpunkt: 13220ms, Schritt: -7225, Distanz: 2077.1875mm
Zeitpunkt: 13240ms, Schritt: -7185, Distanz: 2065.6875mm
Zeitpunkt: 13260ms, Schritt: -7105, Distanz: 2042.6874999999998mm
Zeitpunkt: 13280ms, Schritt: -7025, Distanz: 2019.6874999999998mm
Zeitpunkt: 13300ms, Schritt: -7025, Distanz: 2019.6874999999998mm
Zeitpunkt: 13320ms, Schritt: -6985, Distanz: 2008.1874999999998mm
Zeitpunkt: 13340ms, Schritt: -6945, Distanz: 1996.6874999999998mm
Zeitpunkt: 13360ms, Schritt: -6865, Distanz: 1973.6874999999998mm
Zeitpunkt: 13380ms, Schritt: -6865, Distanz: 1973.6874999999998mm
Zeitpunkt: 13400ms, Schritt: -6825, Distanz: 1962.1874999999998mm
Zeitpunkt: 13420ms, Schritt: -6746, Distanz: 1939.475mm
Zeitpunkt: 13440ms, Schritt: -6746, Distanz: 1939.475mm
Zeitpunkt: 13460ms, Schritt: -6705, Distanz: 1927.6874999999998mm
Zeitpunkt: 13480ms, Schritt: -6625, Distanz: 1904.6874999999998mm
Zeitpunkt: 13500ms, Schritt: -6625, Distanz: 1904.6874999999998mm
Zeitpunkt: 13520ms, Schritt: -6586, Distanz: 1893.475mm
Zeitpunkt: 13540ms, Schritt: -6546, Distanz: 1881.975mm
Zeitpunkt: 13560ms, Schritt: -6466, Distanz: 1858.975mm
Zeitpunkt: 13580ms, Schritt: -6466, Distanz: 1858.975mm
Zeitpunkt: 13600ms, Schritt: -6426, Distanz: 1847.475mm
Zeitpunkt: 13620ms, Schritt: -6386, Distanz: 1835.975mm
Zeitpunkt: 13640ms, Schritt: -6306, Distanz: 1812.975mm
Zeitpunkt: 13660ms, Schritt: -6306, Distanz: 1812.975mm
Zeitpunkt: 13680ms, Schritt: -6266, Distanz: 1801.475mm
Zeitpunkt: 13700ms, Schritt: -6186, Distanz: 1778.475mm
Zeitpunkt: 13720ms, Schritt: -6186, Distanz: 1778.475mm
Zeitpunkt: 13740ms, Schritt: -6146, Distanz: 1766.975mm
Zeitpunkt: 13760ms, Schritt: -6106, Distanz: 1755.475mm
Zeitpunkt: 13780ms, Schritt: -6026, Distanz: 1732.475mm
Zeitpunkt: 13800ms, Schritt: -6026, Distanz: 1732.475mm
Zeitpunkt: 13820ms, Schritt: -5987, Distanz: 1721.2624999999998mm
Zeitpunkt: 13840ms, Schritt: -5947, Distanz: 1709.7624999999998mm
Zeitpunkt: 13860ms, Schritt: -5867, Distanz: 1686.7624999999998mm
Zeitpunkt: 13880ms, Schritt: -5827, Distanz: 1675.2624999999998mm
Zeitpunkt: 13900ms, Schritt: -5747, Distanz: 1652.2624999999998mm
